No.,Time,Source,Destination,Protocol,Length,Info
3622,363.22,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
3623,363.87,::201:1:1:1,::20b:b:b:b,UDP,61,8214  >  8214 Len=4
3624,363.872984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3625,363.91,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
3626,363.913272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3627,363.95,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
3628,363.953272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3629,364.08,::20b:b:b:b,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3630,364.082728,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3631,364.12,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
3632,364.124296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3633,364.9,::201:1:1:1,::208:8:8:8,UDP,53,8214  >  8214 Len=4
3634,364.902728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3635,364.94,::201:1:1:1,::208:8:8:8,UDP,62,8214  >  8214 Len=4
3636,364.943016,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
3637,365.07,::208:8:8:8,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3638,365.072728,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3639,365.21,::208:8:8:8,::201:1:1:1,UDP,54,8214  >  8214 Len=4
3640,365.21276,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
3641,365.92,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
3642,365.922472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3643,366.06,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
3644,366.062472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
3645,366.93,::201:1:1:1,::20e:e:e:e,UDP,69,8214  >  8214 Len=4
3646,366.93324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3647,366.97,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3648,366.973528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3649,367.01,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3650,367.013528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3651,367.04,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3652,367.043528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3653,367.05,00:01:00:01:00:01:00:01,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
3654,367.09,00:05:00:05:00:05:00:05,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
3655,367.1,00:06:00:06:00:06:00:06,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
3656,367.13,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
3657,367.16,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
3658,367.18,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
3659,367.2,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
3660,367.35,::20e:e:e:e,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3661,367.352728,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
3662,367.48,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3663,367.483016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3664,367.52,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
3665,367.524296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3666,367.96,::201:1:1:1,::20d:d:d:d,UDP,61,8214  >  8214 Len=4
3667,367.962984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3668,368,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
3669,368.003272,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
3670,368.05,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
3671,368.053272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3672,368.17,::20d:d:d:d,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3673,368.172728,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
3674,368.3,::20d:d:d:d,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3675,368.303016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3676,368.44,::20d:d:d:d,::201:1:1:1,UDP,54,8214  >  8214 Len=4
3677,368.44276,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
3678,368.97,::201:1:1:1,::20a:a:a:a,UDP,69,8214  >  8214 Len=4
3679,368.97324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3680,369.01,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
3681,369.013528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3682,369.05,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
3683,369.053528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3684,369.21,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
3685,369.213528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3686,369.22,::20a:a:a:a,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3687,369.222728,,00:0a:00:0a:00:0a:00:0a,IEEE 802.15.4,19,"Ack, Dst: Mediatek_0a:00:0a:00:0a"
3688,369.35,::20a:a:a:a,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3689,369.353016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3690,369.39,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
3691,369.394296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3692,369.99,::201:1:1:1,::20a:a:a:a,UDP,69,8214  >  8214 Len=4
3693,369.99324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3694,370.03,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
3695,370.033528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3696,370.07,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
3697,370.073528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3698,370.23,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
3699,370.233528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3700,370.24,::20a:a:a:a,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3701,370.242728,,00:0a:00:0a:00:0a:00:0a,IEEE 802.15.4,19,"Ack, Dst: Mediatek_0a:00:0a:00:0a"
3702,370.37,::20a:a:a:a,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3703,370.373016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3704,370.41,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
3705,370.414296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3706,370.84,::201:1:1:1,::20f:f:f:f,UDP,69,8214  >  8214 Len=4
3707,370.84324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3708,370.88,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
3709,370.883528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3710,370.92,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
3711,370.923528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3712,370.96,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
3713,370.963528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3714,371.04,00:03:00:03:00:03:00:03,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Barracud_03:00:03:00:03"
3715,371.05,00:04:00:04:00:04:00:04,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
3716,371.08,00:07:00:07:00:07:00:07,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Zettamed_07:00:07:00:07"
3717,371.09,::20f:f:f:f,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3718,371.092728,,00:0f:00:0f:00:0f:00:0f,IEEE 802.15.4,19,"Ack, Dst: Legra_0f:00:0f:00:0f"
3719,371.14,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
3720,371.22,::20f:f:f:f,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3721,371.223016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3722,371.26,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
3723,371.264296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3724,371.86,::201:1:1:1,::20e:e:e:e,UDP,69,8214  >  8214 Len=4
3725,371.86324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3726,371.9,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3727,371.903528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3728,371.94,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3729,371.943528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3730,371.97,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3731,371.973528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3732,372.11,::20e:e:e:e,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3733,372.112728,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
3734,372.24,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3735,372.243016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3736,372.28,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
3737,372.284296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3738,372.87,::201:1:1:1,::202:2:2:2,UDP,45,8214  >  8214 Len=4
3739,372.872472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3740,373.03,::202:2:2:2,::201:1:1:1,UDP,45,8214  >  8214 Len=4
3741,373.032472,,00:02:00:02:00:02:00:02,IEEE 802.15.4,19,"Ack, Dst: NetSys_02:00:02:00:02"
3742,373.91,::201:1:1:1,::20d:d:d:d,UDP,61,8214  >  8214 Len=4
3743,373.912984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3744,373.95,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
3745,373.953272,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
3746,374,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
3747,374.003272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3748,374.12,::20d:d:d:d,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3749,374.122728,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
3750,374.25,::20d:d:d:d,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3751,374.253016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3752,374.39,::20d:d:d:d,::201:1:1:1,UDP,54,8214  >  8214 Len=4
3753,374.39276,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
3754,374.94,::201:1:1:1,::205:5:5:5,UDP,45,8214  >  8214 Len=4
3755,374.942472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3756,375.03,fe80::20f:f:f:f,fe80::20e:e:e:e,ICMPv6,102,RPL Control (DODAG Information Object)
3757,375.034296,,00:0f:00:0f:00:0f:00:0f,IEEE 802.15.4,19,"Ack, Dst: Legra_0f:00:0f:00:0f"
3758,375.06,00:08:00:08:00:08:00:08,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
3759,375.07,::205:5:5:5,::201:1:1:1,UDP,45,8214  >  8214 Len=4
3760,375.072472,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
3761,375.95,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
3762,375.952472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3763,376.09,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
3764,376.092472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
3765,376.96,::201:1:1:1,::20b:b:b:b,UDP,61,8214  >  8214 Len=4
3766,376.962984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3767,377,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
3768,377.003272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3769,377.04,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
3770,377.043272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3771,377.17,::20b:b:b:b,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3772,377.172728,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3773,377.21,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
3774,377.214296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3775,377.83,::201:1:1:1,::205:5:5:5,UDP,45,8214  >  8214 Len=4
3776,377.832472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3777,377.96,::205:5:5:5,::201:1:1:1,UDP,45,8214  >  8214 Len=4
3778,377.962472,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
3779,378.83,::201:1:1:1,::20a:a:a:a,UDP,69,8214  >  8214 Len=4
3780,378.83324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3781,378.87,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
3782,378.873528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3783,378.91,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
3784,378.913528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3785,378.96,00:01:00:01:00:01:00:01,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
3786,378.97,00:02:00:02:00:02:00:02,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
3787,379,00:05:00:05:00:05:00:05,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
3788,379.04,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
3789,379.05,00:0a:00:0a:00:0a:00:0a,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
3790,379.06,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
3791,379.07,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
3792,379.07,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
3793,379.073528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3794,379.08,::20a:a:a:a,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3795,379.082728,,00:0a:00:0a:00:0a:00:0a,IEEE 802.15.4,19,"Ack, Dst: Mediatek_0a:00:0a:00:0a"
3796,379.09,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
3797,379.1,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
3798,379.11,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
3799,379.21,::20a:a:a:a,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3800,379.213016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3801,379.25,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
3802,379.254296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3803,379.85,::201:1:1:1,::20f:f:f:f,UDP,69,8214  >  8214 Len=4
3804,379.85324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3805,379.89,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
3806,379.893528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3807,379.93,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
3808,379.933528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3809,379.97,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
3810,379.973528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3811,380.1,::20f:f:f:f,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3812,380.102728,,00:0f:00:0f:00:0f:00:0f,IEEE 802.15.4,19,"Ack, Dst: Legra_0f:00:0f:00:0f"
3813,380.23,::20f:f:f:f,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3814,380.233016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3815,380.27,fe80::207:7:7:7,fe80::20b:b:b:b,ICMPv6,102,RPL Control (DODAG Information Object)
3816,380.274296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3817,380.88,::201:1:1:1,::20d:d:d:d,UDP,61,8214  >  8214 Len=4
3818,380.882984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3819,380.92,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
3820,380.923272,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
3821,380.97,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
3822,380.973272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3823,381.07,fe80::202:2:2:2,fe80::206:6:6:6,ICMPv6,102,RPL Control (DODAG Information Object)
3824,381.074296,,00:02:00:02:00:02:00:02,IEEE 802.15.4,19,"Ack, Dst: NetSys_02:00:02:00:02"
3825,381.09,::20d:d:d:d,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3826,381.092728,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
3827,381.22,::20d:d:d:d,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3828,381.223016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3829,381.36,::20d:d:d:d,::201:1:1:1,UDP,54,8214  >  8214 Len=4
3830,381.36276,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
3831,381.89,::201:1:1:1,::206:6:6:6,UDP,61,8214  >  8214 Len=4
3832,381.892984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3833,381.93,::201:1:1:1,::206:6:6:6,UDP,70,8214  >  8214 Len=4
3834,381.933272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3835,382.09,::201:1:1:1,::206:6:6:6,UDP,70,8214  >  8214 Len=4
3836,382.093272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3837,382.1,::206:6:6:6,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3838,382.102728,,00:06:00:06:00:06:00:06,IEEE 802.15.4,19,"Ack, Dst: ToshibaT_06:00:06:00:06"
3839,382.26,fe80::207:7:7:7,fe80::206:6:6:6,ICMPv6,102,RPL Control (DODAG Information Object)
3840,382.264296,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
3841,382.91,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
3842,382.912472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3843,382.95,00:03:00:03:00:03:00:03,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Barracud_03:00:03:00:03"
3844,382.98,00:06:00:06:00:06:00:06,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
3845,383.05,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
3846,383.06,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
3847,383.062472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3848,383.94,::201:1:1:1,::208:8:8:8,UDP,53,8214  >  8214 Len=4
3849,383.942728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3850,383.98,::201:1:1:1,::208:8:8:8,UDP,62,8214  >  8214 Len=4
3851,383.983016,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
3852,384.11,::208:8:8:8,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3853,384.112728,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3854,384.25,::208:8:8:8,::201:1:1:1,UDP,54,8214  >  8214 Len=4
3855,384.25276,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
3856,384.96,::201:1:1:1,::20d:d:d:d,UDP,61,8214  >  8214 Len=4
3857,384.962984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
