No.,Time,Source,Destination,Protocol,Length,Info
2411,365.21,::208:8:8:8,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2412,365.21276,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2413,365.92,::201:1:1:1,::210:10:10:10,UDP,69,8214  >  8214 Len=4
2414,365.92324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2415,365.96,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
2416,365.963528,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2417,366,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
2418,366.003528,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2419,366.04,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
2420,366.043528,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
2421,366.17,::210:10:10:10,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2422,366.172728,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
2423,366.3,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2424,366.303016,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
2425,366.66,fe80::20e:e:e:e,fe80::20a:a:a:a,ICMPv6,102,RPL Control (DODAG Information Object)
2426,366.664296,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
2427,366.92,::201:1:1:1,::202:2:2:2,UDP,45,8214  >  8214 Len=4
2428,366.922472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2429,367.06,00:02:00:02:00:02:00:02,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
2430,367.07,00:03:00:03:00:03:00:03,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Barracud_03:00:03:00:03"
2431,367.08,00:04:00:04:00:04:00:04,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
2432,367.08,::202:2:2:2,::201:1:1:1,UDP,45,8214  >  8214 Len=4
2433,367.082472,,00:02:00:02:00:02:00:02,IEEE 802.15.4,19,"Ack, Dst: NetSys_02:00:02:00:02"
2434,367.16,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
2435,367.17,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
2436,367.62,fe80::209:9:9:9,fe80::204:4:4:4,ICMPv6,102,RPL Control (DODAG Information Object)
2437,367.624296,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
2438,367.95,::201:1:1:1,::20e:e:e:e,UDP,69,8214  >  8214 Len=4
2439,367.95324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2440,367.99,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
2441,367.993528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2442,368.03,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
2443,368.033528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2444,368.06,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
2445,368.063528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2446,368.2,::20e:e:e:e,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2447,368.202728,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
2448,368.33,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2449,368.333016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2450,368.97,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
2451,368.972472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2452,369.12,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
2453,369.122472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2454,369.83,::201:1:1:1,::20d:d:d:d,UDP,61,8214  >  8214 Len=4
2455,369.83,fe80::20c:c:c:c,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
2456,369.832984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2457,369.87,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
2458,369.873272,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2459,369.92,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
2460,369.923272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2461,370.04,::20d:d:d:d,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2462,370.042728,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
2463,370.83,::201:1:1:1,::202:2:2:2,UDP,45,8214  >  8214 Len=4
2464,370.832472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2465,370.86,fe80::204:4:4:4,fe80::205:5:5:5,ICMPv6,102,RPL Control (DODAG Information Object)
2466,370.864296,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2467,370.99,::202:2:2:2,::201:1:1:1,UDP,45,8214  >  8214 Len=4
2468,370.992472,,00:02:00:02:00:02:00:02,IEEE 802.15.4,19,"Ack, Dst: NetSys_02:00:02:00:02"
2469,371.02,00:01:00:01:00:01:00:01,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
2470,371.07,00:06:00:06:00:06:00:06,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
2471,371.11,00:0a:00:0a:00:0a:00:0a,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
2472,371.12,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
2473,371.15,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
2474,371.16,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
2475,371.87,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
2476,371.872472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2477,372.01,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
2478,372.012472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2479,372.9,::201:1:1:1,::209:9:9:9,UDP,53,8214  >  8214 Len=4
2480,372.902728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2481,372.94,::201:1:1:1,::209:9:9:9,UDP,62,8214  >  8214 Len=4
2482,372.943016,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
2483,373.07,::209:9:9:9,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2484,373.072728,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
2485,373.2,::209:9:9:9,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2486,373.20276,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
2487,373.9,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
2488,373.902472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2489,374.05,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
2490,374.052472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2491,374.93,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
2492,374.932472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2493,375.03,00:05:00:05:00:05:00:05,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
2494,375.05,00:07:00:07:00:07:00:07,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Zettamed_07:00:07:00:07"
2495,375.07,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
2496,375.072472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2497,375.14,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
2498,375.94,::201:1:1:1,::207:7:7:7,UDP,53,8214  >  8214 Len=4
2499,375.942728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2500,375.98,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
2501,375.983016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2502,376.11,::207:7:7:7,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2503,376.112728,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2504,376.26,::207:7:7:7,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2505,376.26276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2506,376.96,::201:1:1:1,::20a:a:a:a,UDP,69,8214  >  8214 Len=4
2507,376.96324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2508,377,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
2509,377.003528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2510,377.04,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
2511,377.043528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2512,377.2,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
2513,377.203528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2514,377.21,::20a:a:a:a,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2515,377.212728,,00:0a:00:0a:00:0a:00:0a,IEEE 802.15.4,19,"Ack, Dst: Mediatek_0a:00:0a:00:0a"
2516,377.34,::20a:a:a:a,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2517,377.343016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2518,377.99,::201:1:1:1,::210:10:10:10,UDP,69,8214  >  8214 Len=4
2519,377.99324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2520,378.03,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
2521,378.033528,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2522,378.07,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
2523,378.073528,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2524,378.11,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
2525,378.113528,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
2526,378.24,::210:10:10:10,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2527,378.242728,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
2528,378.37,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2529,378.373016,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
2530,378.84,::201:1:1:1,::20d:d:d:d,UDP,61,8214  >  8214 Len=4
2531,378.842984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2532,378.88,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
2533,378.883272,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2534,378.93,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
2535,378.933272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2536,378.98,00:03:00:03:00:03:00:03,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Barracud_03:00:03:00:03"
2537,379.03,00:08:00:08:00:08:00:08,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
2538,379.04,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
2539,379.05,::20d:d:d:d,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2540,379.052728,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
2541,379.08,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
2542,379.85,::201:1:1:1,::20f:f:f:f,UDP,69,8214  >  8214 Len=4
2543,379.85324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2544,379.89,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
2545,379.893528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2546,379.93,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
2547,379.933528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2548,379.97,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
2549,379.973528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2550,380.1,::20f:f:f:f,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2551,380.102728,,00:0f:00:0f:00:0f:00:0f,IEEE 802.15.4,19,"Ack, Dst: Legra_0f:00:0f:00:0f"
2552,380.23,::20f:f:f:f,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2553,380.233016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2554,380.88,::201:1:1:1,::20d:d:d:d,UDP,61,8214  >  8214 Len=4
2555,380.882984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2556,380.92,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
2557,380.923272,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2558,380.97,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
2559,380.973272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2560,381.09,::20d:d:d:d,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2561,381.092728,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
2562,381.9,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
2563,381.902984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2564,381.94,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
2565,381.943272,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2566,381.98,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
2567,381.983272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2568,382.11,::20c:c:c:c,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2569,382.112728,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
2570,382.91,::201:1:1:1,::207:7:7:7,UDP,53,8214  >  8214 Len=4
2571,382.912728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2572,382.93,00:01:00:01:00:01:00:01,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
2573,382.94,00:02:00:02:00:02:00:02,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
2574,382.96,00:04:00:04:00:04:00:04,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
2575,383.02,00:0a:00:0a:00:0a:00:0a,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
2576,383.03,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
2577,383.04,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
2578,383.06,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
2579,383.12,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
2580,383.123016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2581,383.25,::207:7:7:7,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2582,383.252728,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2583,383.4,::207:7:7:7,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2584,383.40276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2585,383.93,::201:1:1:1,::20a:a:a:a,UDP,69,8214  >  8214 Len=4
2586,383.93324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2587,383.97,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
2588,383.973528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2589,384.01,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
2590,384.013528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2591,384.17,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
2592,384.173528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2593,384.18,::20a:a:a:a,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2594,384.182728,,00:0a:00:0a:00:0a:00:0a,IEEE 802.15.4,19,"Ack, Dst: Mediatek_0a:00:0a:00:0a"
2595,384.31,::20a:a:a:a,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2596,384.313016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2597,384.5,fe80::20d:d:d:d,fe80::209:9:9:9,ICMPv6,102,RPL Control (DODAG Information Object)
2598,384.504296,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
2599,384.55,fe80::20f:f:f:f,fe80::20e:e:e:e,ICMPv6,102,RPL Control (DODAG Information Object)
2600,384.554296,,00:0f:00:0f:00:0f:00:0f,IEEE 802.15.4,19,"Ack, Dst: Legra_0f:00:0f:00:0f"
2601,384.95,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
2602,384.952472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2603,385.1,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
2604,385.102472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2605,385.97,::201:1:1:1,::20a:a:a:a,UDP,69,8214  >  8214 Len=4
2606,385.97324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2607,386.01,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
2608,386.013528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2609,386.05,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
2610,386.053528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2611,386.21,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
2612,386.213528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2613,386.22,::20a:a:a:a,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2614,386.222728,,00:0a:00:0a:00:0a:00:0a,IEEE 802.15.4,19,"Ack, Dst: Mediatek_0a:00:0a:00:0a"
2615,386.35,::20a:a:a:a,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2616,386.353016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2617,386.95,00:06:00:06:00:06:00:06,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
2618,386.96,00:07:00:07:00:07:00:07,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Zettamed_07:00:07:00:07"
2619,386.99,::201:1:1:1,::20f:f:f:f,UDP,69,8214  >  8214 Len=4
2620,386.99324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2621,387.03,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
2622,387.033528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2623,387.04,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
2624,387.05,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
2625,387.07,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
2626,387.073528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2627,387.11,::201:1:1:1,::20f:f:f:f,UDP,78,8214  >  8214 Len=4
2628,387.113528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2629,387.24,::20f:f:f:f,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2630,387.242728,,00:0f:00:0f:00:0f:00:0f,IEEE 802.15.4,19,"Ack, Dst: Legra_0f:00:0f:00:0f"
2631,387.37,::20f:f:f:f,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2632,387.373016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2633,387.85,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
2634,387.852472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2635,387.99,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
2636,387.992472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2637,388.86,::201:1:1:1,::20b:b:b:b,UDP,61,8214  >  8214 Len=4
2638,388.862984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2639,388.9,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
2640,388.903272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2641,388.94,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
2642,388.943272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2643,389.07,::20b:b:b:b,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2644,389.072728,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2645,389.9,::201:1:1:1,::205:5:5:5,UDP,45,8214  >  8214 Len=4
2646,389.902472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
